cal_date,ppi_yoy,ppi_mom,ppi_accu,nt_val,town_val,cnt_val,m0,m1,m2,gdp,pi,si,ti,trade_date,ts_code,close,settle,vol,amount,oi
20150402,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150402.0,AL1506.SHF,13370.0,13370.0,27312.0,182642.33,128402.0
20150403,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150403.0,AL1506.SHF,13375.0,13365.0,17410.0,116379.515,125408.0
20150407,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150407.0,AL1506.SHF,13410.0,13405.0,16288.0,109189.87,125520.0
20150408,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150408.0,AL1506.SHF,13385.0,13390.0,18402.0,123211.865,123756.0
20150409,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150409.0,AL1506.SHF,13255.0,13200.0,97334.0,642553.86,120416.0
20150410,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150410.0,AL1506.SHF,13265.0,13230.0,31024.0,205238.635,114990.0
20150413,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150413.0,AL1506.SHF,13105.0,13160.0,41976.0,276265.915,117146.0
20150414,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150414.0,AL1506.SHF,13020.0,13050.0,67982.0,443708.54,119072.0
20150415,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150415.0,AL1506.SHF,13060.0,13060.0,27882.0,182113.095,121674.0
20150416,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150416.0,AL1506.SHF,13180.0,13120.0,31486.0,206577.31,122168.0
20150417,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150417.0,AL1506.SHF,13190.0,13210.0,36348.0,240137.04,113880.0
20150420,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150420.0,AL1506.SHF,13110.0,13125.0,31388.0,206042.225,115256.0
20150421,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150421.0,AL1506.SHF,13095.0,13090.0,14598.0,95565.25,112870.0
20150422,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150422.0,AL1506.SHF,13150.0,13110.0,18334.0,120220.95,109822.0
20150423,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150423.0,AL1507.SHF,13210.0,13185.0,58130.0,383331.38,119028.0
20150424,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150424.0,AL1507.SHF,13230.0,13210.0,28630.0,189132.43,123644.0
20150427,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150427.0,AL1507.SHF,13360.0,13335.0,70880.0,472648.315,133392.0
20150428,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150428.0,AL1507.SHF,13320.0,13345.0,52922.0,353171.895,137144.0
20150429,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150429.0,AL1507.SHF,13305.0,13360.0,66102.0,441717.515,141968.0
20150430,-4.57,-0.26,-4.56,101.5,101.6,101.3,60772.46,336388.24,1280779.14,318468.4,19225.4,131872.1,167370.8,20150430.0,AL1507.SHF,13345.0,13350.0,47484.0,317014.885,145898.0
20150504,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150504.0,AL1507.SHF,13420.0,13415.0,44714.0,299976.76,147352.0
20150505,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150505.0,AL1507.SHF,13370.0,13390.0,35878.0,240207.65,144926.0
20150506,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150506.0,AL1507.SHF,13580.0,13535.0,133430.0,903253.88,162078.0
20150507,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150507.0,AL1507.SHF,13460.0,13475.0,72870.0,491113.09,150382.0
20150508,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150508.0,AL1507.SHF,13455.0,13460.0,59728.0,402115.585,136138.0
20150511,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150511.0,AL1507.SHF,13480.0,13450.0,42292.0,284498.175,134282.0
20150512,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150512.0,AL1507.SHF,13315.0,13380.0,39718.0,265757.28,131570.0
20150513,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150513.0,AL1507.SHF,13380.0,13360.0,26398.0,176355.515,133478.0
20150514,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150514.0,AL1507.SHF,13330.0,13335.0,30664.0,204483.475,131988.0
20150515,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150515.0,AL1507.SHF,13335.0,13315.0,25600.0,170439.44,132026.0
20150518,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150518.0,AL1507.SHF,13285.0,13295.0,20192.0,134267.32,129200.0
20150519,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150519.0,AL1507.SHF,13235.0,13235.0,28858.0,191009.38,123172.0
20150520,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150520.0,AL1507.SHF,13170.0,13195.0,30172.0,199066.345,116398.0
20150521,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150521.0,AL1507.SHF,13245.0,13225.0,16286.0,107727.905,113198.0
20150522,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150522.0,AL1507.SHF,13215.0,13235.0,19482.0,128953.26,108620.0
20150525,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150525.0,AL1507.SHF,13180.0,13185.0,18972.0,125075.125,103968.0
20150526,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150526.0,AL1507.SHF,13200.0,13210.0,21340.0,140988.895,99678.0
20150527,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150527.0,AL1508.SHF,13195.0,13220.0,23774.0,157147.13,115126.0
20150528,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150528.0,AL1508.SHF,13175.0,13170.0,33002.0,217342.78,123802.0
20150529,-4.61,-0.09,-4.57,101.2,101.3,101.0,59075.97,343085.86,1307357.63,318468.4,19225.4,131872.1,167370.8,20150529.0,AL1508.SHF,13225.0,13205.0,24516.0,161926.71,127372.0
20150601,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150601.0,AL1508.SHF,13175.0,13170.0,38608.0,254287.275,125170.0
20150602,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150602.0,AL1508.SHF,13155.0,13175.0,27010.0,177944.97,132758.0
20150603,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150603.0,AL1508.SHF,13140.0,13155.0,26250.0,172720.375,135252.0
20150604,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150604.0,AL1508.SHF,13105.0,13120.0,29702.0,194907.555,132794.0
20150605,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150605.0,AL1508.SHF,13010.0,13055.0,36360.0,237346.165,133402.0
20150608,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150608.0,AL1508.SHF,12950.0,12975.0,31406.0,203784.665,132024.0
20150609,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150609.0,AL1508.SHF,12950.0,12950.0,23802.0,154161.95,135144.0
20150610,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150610.0,AL1508.SHF,12930.0,12950.0,19994.0,129463.69,134944.0
20150611,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150611.0,AL1508.SHF,12835.0,12895.0,42472.0,273892.935,133236.0
20150612,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150612.0,AL1508.SHF,12755.0,12750.0,55882.0,356250.71,129630.0
20150615,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150615.0,AL1508.SHF,12675.0,12725.0,25236.0,160587.23,128062.0
20150616,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150616.0,AL1508.SHF,12705.0,12685.0,31858.0,202103.915,123400.0
20150617,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150617.0,AL1508.SHF,12675.0,12690.0,20752.0,131722.74,122972.0
20150618,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150618.0,AL1508.SHF,12675.0,12650.0,22242.0,140727.94,120800.0
20150619,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150619.0,AL1508.SHF,12690.0,12675.0,19792.0,125462.9,115164.0
20150623,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150623.0,AL1508.SHF,12760.0,12735.0,15674.0,99829.34,109444.0
20150624,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150624.0,AL1508.SHF,12780.0,12770.0,19922.0,127204.99,102928.0
20150625,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150625.0,AL1509.SHF,12755.0,12755.0,31384.0,200157.655,108422.0
20150626,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150626.0,AL1509.SHF,12760.0,12750.0,26572.0,169422.27,110602.0
20150629,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150629.0,AL1509.SHF,12735.0,12730.0,28260.0,179897.415,119202.0
20150630,-4.81,-0.43,-4.61,101.4,101.4,101.2,58604.26,356082.86,1333375.36,318468.4,19225.4,131872.1,167370.8,20150630.0,AL1509.SHF,12625.0,12620.0,49992.0,315466.96,124950.0
20150701,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150701.0,AL1509.SHF,12500.0,12535.0,39706.0,248867.825,131554.0
20150702,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150702.0,AL1509.SHF,12670.0,12710.0,48928.0,310978.79,127104.0
20150703,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150703.0,AL1509.SHF,12675.0,12685.0,21954.0,139274.61,128006.0
20150706,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150706.0,AL1509.SHF,12500.0,12540.0,47018.0,294914.36,132748.0
20150707,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150707.0,AL1509.SHF,12430.0,12475.0,32074.0,200137.025,134944.0
20150708,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150708.0,AL1509.SHF,12045.0,12145.0,178144.0,1082088.705,133002.0
20150709,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150709.0,AL1509.SHF,12390.0,12290.0,88724.0,545293.78,122998.0
20150710,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150710.0,AL1509.SHF,12410.0,12450.0,42236.0,262925.005,124748.0
20150713,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150713.0,AL1509.SHF,12395.0,12400.0,18256.0,113219.27,124234.0
20150714,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150714.0,AL1509.SHF,12405.0,12445.0,20162.0,125500.755,123012.0
20150715,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150715.0,AL1509.SHF,12435.0,12420.0,15312.0,95114.99,123222.0
20150716,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150716.0,AL1509.SHF,12545.0,12505.0,54318.0,339650.31,117958.0
20150717,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150717.0,AL1509.SHF,12520.0,12510.0,19016.0,118958.29,118134.0
20150720,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150720.0,AL1509.SHF,12460.0,12450.0,17286.0,107634.83,116100.0
20150721,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150721.0,AL1510.SHF,12485.0,12465.0,14944.0,93153.555,122424.0
20150722,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150722.0,AL1510.SHF,12355.0,12390.0,34332.0,212764.995,134002.0
20150723,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150723.0,AL1510.SHF,12355.0,12320.0,34006.0,209512.61,141560.0
20150724,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150724.0,AL1510.SHF,12270.0,12280.0,29574.0,181603.105,146544.0
20150727,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150727.0,AL1510.SHF,12245.0,12295.0,22660.0,139312.775,145880.0
20150728,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150728.0,AL1510.SHF,12295.0,12245.0,25984.0,159124.62,145968.0
20150729,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150729.0,AL1510.SHF,12345.0,12360.0,38462.0,237783.65,137704.0
20150730,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150730.0,AL1510.SHF,12275.0,12295.0,23968.0,147371.4,137668.0
20150731,-5.37,-0.68,-4.72,101.6,101.7,101.5,59010.71,353122.19,1353210.92,494272.1,36398.5,203537.4,254336.2,20150731.0,AL1510.SHF,12255.0,12260.0,27614.0,169293.67,140186.0
20150803,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150803.0,AL1510.SHF,12095.0,12170.0,45728.0,278278.915,147740.0
20150804,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150804.0,AL1510.SHF,12145.0,12110.0,31710.0,192008.35,144964.0
20150805,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150805.0,AL1510.SHF,12120.0,12125.0,18196.0,110332.505,145990.0
20150806,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150806.0,AL1510.SHF,12025.0,12065.0,25772.0,155483.9,148932.0
20150807,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150807.0,AL1510.SHF,11960.0,11965.0,37040.0,221656.37,150482.0
20150810,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150810.0,AL1510.SHF,11965.0,11975.0,27690.0,165804.57,153038.0
20150811,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150811.0,AL1510.SHF,12040.0,12055.0,50750.0,305987.86,146868.0
20150812,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150812.0,AL1510.SHF,12135.0,12085.0,49638.0,300034.23,144384.0
20150813,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150813.0,AL1510.SHF,12140.0,12180.0,52368.0,319042.155,140668.0
20150814,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150814.0,AL1510.SHF,12110.0,12110.0,21436.0,129825.755,140010.0
20150817,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150817.0,AL1510.SHF,12070.0,12080.0,24268.0,146615.975,139546.0
20150818,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150818.0,AL1510.SHF,11995.0,12020.0,16198.0,97373.13,138896.0
20150819,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150819.0,AL1510.SHF,11965.0,11940.0,25354.0,151377.3,136282.0
20150820,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150820.0,AL1510.SHF,12035.0,11990.0,26696.0,160051.9,133364.0
20150821,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150821.0,AL1510.SHF,11990.0,12040.0,25474.0,153386.375,131196.0
20150824,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150824.0,AL1510.SHF,11830.0,11885.0,55470.0,329768.765,126524.0
20150825,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150825.0,AL1510.SHF,11870.0,11865.0,41970.0,249020.2,121184.0
20150826,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150826.0,AL1510.SHF,11855.0,11900.0,40152.0,238984.175,117724.0
20150827,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150827.0,AL1510.SHF,11885.0,11865.0,26522.0,157382.795,115082.0
20150828,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150828.0,AL1511.SHF,11935.0,11920.0,31564.0,188177.46,119536.0
20150831,-5.92,-0.78,-4.87,102.0,102.0,101.8,59061.79,362793.73,1356907.98,494272.1,36398.5,203537.4,254336.2,20150831.0,AL1511.SHF,11890.0,11945.0,33894.0,202476.01,120760.0
20150901,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150901.0,AL1511.SHF,11825.0,11825.0,50776.0,300302.675,121534.0
20150902,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150902.0,AL1511.SHF,11850.0,11840.0,19480.0,115345.18,120628.0
20150907,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150907.0,AL1511.SHF,11885.0,11865.0,18490.0,109727.6,119704.0
20150908,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150908.0,AL1511.SHF,11915.0,11885.0,24578.0,146091.605,115746.0
20150909,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150909.0,AL1511.SHF,12060.0,12010.0,54768.0,328970.4,118280.0
20150910,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150910.0,AL1511.SHF,12010.0,12015.0,37326.0,224326.955,117682.0
20150911,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150911.0,AL1511.SHF,12045.0,12025.0,24738.0,148788.675,117746.0
20150914,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150914.0,AL1511.SHF,12010.0,12015.0,25476.0,153081.51,116386.0
20150915,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150915.0,AL1511.SHF,11900.0,11930.0,27780.0,165757.26,114696.0
20150916,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150916.0,AL1511.SHF,11935.0,11915.0,18628.0,111000.56,114092.0
20150917,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150917.0,AL1511.SHF,11955.0,11935.0,19422.0,115912.14,112724.0
20150918,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150918.0,AL1511.SHF,12005.0,11985.0,23438.0,140487.6,110774.0
20150921,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150921.0,AL1512.SHF,11920.0,11985.0,35218.0,211114.195,118154.0
20150922,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150922.0,AL1512.SHF,11890.0,11885.0,29346.0,174426.115,124214.0
20150923,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150923.0,AL1512.SHF,11805.0,11805.0,46148.0,272423.175,135920.0
20150924,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150924.0,AL1512.SHF,11800.0,11790.0,35156.0,207320.825,141582.0
20150925,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150925.0,AL1512.SHF,11825.0,11825.0,33610.0,198743.41,141518.0
20150928,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150928.0,AL1512.SHF,11750.0,11770.0,19054.0,112164.47,147980.0
20150929,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150929.0,AL1512.SHF,11660.0,11660.0,42198.0,246027.515,149716.0
20150930,-5.95,-0.4,-4.99,101.6,101.6,101.5,61022.97,364416.9,1359824.06,494272.1,36398.5,203537.4,254336.2,20150930.0,AL1512.SHF,11680.0,11645.0,31818.0,185286.175,151322.0
20151008,-5.9,-0.4,-5.1,101.3,101.3,101.2,59900.48,375806.45,1361020.7,685992.9,57774.6,282040.3,346178.0,20151008.0,AL1512.SHF,11490.0,11555.0,39416.0,227743.985,161154.0
20151009,-5.9,-0.4,-5.1,101.3,101.3,101.2,59900.48,375806.45,1361020.7,685992.9,57774.6,282040.3,346178.0,20151009.0,AL1512.SHF,11600.0,11500.0,93630.0,538576.975,159706.0
20151012,-5.9,-0.4,-5.1,101.3,101.3,101.2,59900.48,375806.45,1361020.7,685992.9,57774.6,282040.3,346178.0,20151012.0,AL1512.SHF,11615.0,11610.0,69212.0,401785.195,171046.0
20151013,-5.9,-0.4,-5.1,101.3,101.3,101.2,59900.48,375806.45,1361020.7,685992.9,57774.6,282040.3,346178.0,20151013.0,AL1512.SHF,11500.0,11510.0,52728.0,303454.805,174826.0
20151014,-5.9,-0.4,-5.1,101.3,101.3,101.2,59900.48,375806.45,1361020.7,685992.9,57774.6,282040.3,346178.0,20151014.0,AL1512.SHF,11335.0,11415.0,76170.0,434792.48,183428.0
